id,gender,ocp_cd,age
1362,2,3.0,3
1363,2,9.0,4
1364,2,9.0,3
1365,2,3.0,4
1366,1,3.0,3
1367,2,3.0,4
1368,2,9.0,4
1369,2,3.0,4
1370,2,7.0,6
1371,2,3.0,3
1372,2,13.0,2
1373,2,9.0,4
1374,1,3.0,3
1375,1,3.0,4
1376,1,3.0,4
1377,2,3.0,4
1378,1,4.0,4
1379,1,3.0,3
1380,1,3.0,3
1381,2,9.0,3
1382,2,3.0,4
1383,1,3.0,6
1384,1,3.0,4
1385,2,9.0,4
1386,1,3.0,4
1387,2,3.0,4
1388,1,3.0,5
1389,2,3.0,3
1390,1,3.0,4
1391,2,4.0,5
1392,1,3.0,5
1393,2,3.0,4
1394,1,9.0,3
1395,1,9.0,4
1396,2,3.0,5
1397,1,9.0,4
1398,2,3.0,5
1399,1,9.0,3
1400,1,3.0,4
1401,1,13.0,5
1402,2,13.0,5
1403,1,9.0,5
1404,2,9.0,4
1405,2,3.0,4
1406,1,3.0,5
1407,1,3.0,3
1408,2,3.0,3
1409,2,3.0,3
1410,1,3.0,6
1411,2,9.0,3
1412,2,9.0,4
1413,2,9.0,4
1414,1,3.0,5
1415,2,9.0,4
1416,2,9.0,3
1417,1,9.0,6
1418,1,9.0,6
1419,1,3.0,5
1420,2,3.0,4
1421,1,3.0,4
1422,2,3.0,3
1423,1,9.0,6
1424,2,3.0,6
1425,2,3.0,4
1426,1,9.0,3
1427,2,3.0,4
1428,1,9.0,4
1429,2,9.0,4
1430,2,9.0,3
1431,2,9.0,5
1432,1,3.0,3
1433,2,9.0,4
1434,2,9.0,4
1435,2,9.0,6
1436,1,9.0,4
1437,1,9.0,4
1438,1,3.0,5
1439,2,3.0,4
1440,1,3.0,4
1441,1,3.0,3
1442,1,3.0,3
1443,1,9.0,3
1444,2,3.0,3
1445,2,3.0,3
1446,2,3.0,3
1447,2,3.0,3
1448,1,9.0,3
1449,2,9.0,4
1450,1,9.0,4
1451,2,3.0,4
1452,2,3.0,4
1453,2,3.0,4
1454,2,9.0,5
1455,1,9.0,3
1456,2,3.0,4
1457,2,3.0,3
1458,1,3.0,3
1459,1,9.0,3
1460,2,9.0,6
1461,1,9.0,3
1462,2,3.0,3
1463,2,3.0,5
1464,2,3.0,3
1465,1,3.0,4
1466,1,3.0,4
1467,1,9.0,3
1468,2,3.0,4
1469,1,9.0,3
1470,1,9.0,4
1471,1,9.0,3
1472,2,9.0,3
1473,1,9.0,3
1474,1,3.0,3
1475,1,3.0,3
1476,2,9.0,3
1477,2,9.0,5
1478,1,9.0,4
1479,1,3.0,4
1480,2,3.0,2
1481,2,3.0,3
1482,2,9.0,4
1483,1,9.0,3
1484,1,9.0,4
1485,2,4.0,5
1486,1,3.0,5
1487,2,9.0,5
1488,2,4.0,4
1489,1,3.0,4
1490,1,9.0,4
1491,1,9.0,4
1492,2,9.0,3
1493,1,3.0,3
1494,2,3.0,5
1495,1,9.0,5
1496,1,9.0,4
1497,2,3.0,3
1498,2,9.0,3
1499,2,9.0,3
1500,2,9.0,5
1501,1,3.0,3
1502,2,3.0,3
1503,1,1.0,3
1504,2,3.0,3
1505,2,3.0,4
1506,2,9.0,4
1507,2,4.0,6
1508,1,3.0,5
1509,2,3.0,3
1510,2,9.0,3
1511,2,9.0,4
1512,2,9.0,3
1513,1,9.0,5
1514,2,3.0,3
1515,2,9.0,4
1516,2,9.0,4
1517,2,9.0,5
1518,2,9.0,4
1519,1,9.0,4
1520,1,3.0,4
1521,2,9.0,3
1522,1,9.0,4
1523,1,9.0,3
1524,1,3.0,3
1525,2,9.0,4
1526,2,9.0,5
1527,2,3.0,3
1528,1,9.0,3
1529,2,9.0,4
1530,1,3.0,3
1531,1,3.0,3
1532,2,3.0,4
1533,1,9.0,4
1534,1,3.0,3
1535,2,3.0,5
1536,1,9.0,5
1537,2,3.0,3
1538,2,1.0,3
1539,2,9.0,3
1540,1,3.0,6
1541,1,3.0,4
1542,1,3.0,3
1543,1,3.0,3
1544,2,3.0,4
1545,1,2.0,3
1546,2,3.0,4
1547,2,3.0,4
1548,1,9.0,3
1549,2,3.0,3
1550,2,9.0,4
1551,1,9.0,4
1552,2,4.0,5
1553,1,3.0,3
1554,1,9.0,4
1555,1,3.0,4
1556,2,9.0,4
1557,1,9.0,5
1558,1,3.0,4
1559,1,4.0,5
1560,1,3.0,5
1561,1,9.0,4
1562,1,3.0,3
1563,2,1.0,3
1564,2,9.0,4
1565,1,9.0,3
1566,2,3.0,3
1567,2,3.0,4
1568,1,4.0,4
1569,1,9.0,4
1570,2,9.0,4
1571,2,3.0,4
1572,2,3.0,4
1573,2,9.0,4
1574,2,3.0,3
1575,2,3.0,3
1576,2,3.0,5
1577,1,3.0,5
1578,2,9.0,4
1579,2,3.0,4
1580,2,2.0,3
1581,1,9.0,4
1582,1,3.0,4
1583,1,9.0,3
1584,1,3.0,4
1585,2,3.0,3
1586,2,9.0,4
1587,1,9.0,4
1588,2,9.0,3
1589,2,9.0,4
1590,1,1.0,3
1591,2,7.0,4
1592,2,1.0,3
1593,1,3.0,5
1594,1,9.0,3
1595,1,9.0,3
1596,2,9.0,4
1597,2,9.0,4
1598,2,9.0,3
1599,2,3.0,3
1600,1,3.0,3
1601,1,3.0,3
1602,1,9.0,3
1603,2,9.0,3
1604,2,9.0,5
1605,1,3.0,4
1606,1,9.0,5
1607,2,3.0,4
1608,2,3.0,3
1609,1,9.0,3
1610,1,3.0,4
1611,1,3.0,4
1612,1,3.0,4
1613,2,3.0,4
1614,2,9.0,4
1615,1,3.0,4
1616,1,3.0,4
1617,2,3.0,4
1618,2,9.0,4
1619,2,3.0,4
1620,2,3.0,5
1621,2,3.0,3
1622,1,9.0,5
1623,1,9.0,3
1624,1,3.0,4
1625,2,9.0,3
1626,1,9.0,6
1627,2,3.0,4
1628,2,3.0,3
1629,1,9.0,4
1630,1,9.0,3
1631,1,4.0,5
1632,2,3.0,3
1633,2,9.0,3
1634,2,3.0,4
1635,2,3.0,3
1636,1,9.0,6
1637,2,3.0,4
1638,2,9.0,3
1639,2,3.0,4
1640,1,3.0,6
1641,2,9.0,3
1642,1,3.0,3
1643,2,9.0,5
1644,2,9.0,5
1645,2,9.0,4
1646,1,9.0,5
1647,2,9.0,5
1648,1,9.0,4
1649,1,3.0,4
1650,2,9.0,4
1651,1,3.0,4
1652,2,3.0,4
1653,1,9.0,4
1654,1,9.0,3
1655,1,9.0,5
1656,1,3.0,4
1657,2,3.0,3
1658,2,3.0,4
1659,2,3.0,4
1660,2,9.0,5
1661,1,3.0,5
1662,1,3.0,3
1663,1,4.0,3
1664,2,3.0,3
1665,2,3.0,4
1666,1,9.0,3
1667,2,3.0,3
1668,2,9.0,3
1669,1,9.0,3
1670,1,1.0,3
1671,1,3.0,3
1672,2,3.0,3
1673,1,13.0,3
1674,1,9.0,4
1675,2,3.0,5
1676,2,3.0,5
1677,1,9.0,4
1678,2,3.0,2
1679,2,9.0,4
1680,2,3.0,5
1681,2,9.0,3
1682,1,4.0,4
1683,2,9.0,3
1684,1,9.0,3
1685,1,9.0,3
1686,1,3.0,3
1687,1,3.0,3
1688,1,4.0,3
1689,2,9.0,3
1690,2,9.0,3
1691,1,9.0,5
1692,2,3.0,3
1693,2,3.0,3
1694,2,3.0,4
1695,2,3.0,4
1696,2,3.0,4
1697,1,9.0,5
1698,1,9.0,4
1699,2,2.0,4
1700,2,9.0,4
1701,1,9.0,5
1702,1,3.0,4
1703,1,3.0,3
1704,2,9.0,4
1705,2,9.0,3
1706,2,1.0,3
1707,1,9.0,4
1708,1,7.0,5
1709,2,9.0,3
1710,2,9.0,3
1711,2,9.0,5
1712,1,9.0,4
1713,2,4.0,6
1714,2,6.0,3
1715,2,9.0,4
1716,2,3.0,3
1717,1,9.0,5
1718,2,9.0,6
1719,1,3.0,3
1720,1,1.0,4
1721,2,3.0,3
1722,2,9.0,4
1723,2,3.0,5
1724,1,9.0,3
1725,1,3.0,4
1726,1,9.0,4
1727,1,3.0,5
1728,2,3.0,3
1729,1,3.0,3
1730,1,9.0,4
1731,1,9.0,5
1732,1,9.0,4
1733,2,3.0,4
1734,2,3.0,3
1735,2,9.0,4
1736,1,9.0,4
1737,1,9.0,4
1738,2,9.0,3
1739,2,3.0,3
1740,2,3.0,4
1741,2,9.0,3
1742,2,9.0,3
1743,1,3.0,4
1744,2,9.0,4
1745,2,9.0,3
1746,2,3.0,4
1747,2,3.0,4
1748,2,3.0,4
1749,1,9.0,6
1750,1,9.0,4
1751,2,3.0,4
1752,1,9.0,4
1753,1,3.0,5
1754,2,9.0,3
1755,1,3.0,3
1756,2,3.0,5
1757,1,9.0,4
1758,2,9.0,4
1759,1,3.0,4
1760,1,4.0,5
1761,1,3.0,3
1762,1,3.0,3
1763,1,3.0,4
1764,2,3.0,4
1765,2,9.0,3
1766,1,9.0,4
1767,1,9.0,4
1768,2,3.0,5
1769,2,9.0,5
1770,2,3.0,3
1771,2,3.0,3
1772,2,1.0,3
1773,2,9.0,3
1774,1,3.0,4
1775,2,7.0,3
1776,2,3.0,3
1777,1,3.0,4
1778,2,4.0,5
1779,2,9.0,4
1780,2,3.0,3
1781,1,3.0,4
1782,2,9.0,3
1783,2,9.0,3
1784,2,9.0,4
1785,1,9.0,4
1786,2,13.0,3
1787,2,3.0,4
1788,1,9.0,4
1789,2,3.0,4
1790,2,3.0,3
1791,2,3.0,3
1792,1,9.0,4
1793,1,3.0,4
1794,2,3.0,3
1795,1,9.0,5
1796,2,3.0,4
1797,2,9.0,5
1798,2,3.0,4
1799,2,9.0,3
1800,2,9.0,4
1801,1,3.0,3
1802,2,3.0,3
1803,1,9.0,4
1804,2,3.0,4
1805,1,3.0,5
1806,1,7.0,4
1807,1,3.0,5
1808,1,4.0,6
1809,2,3.0,3
1810,1,9.0,4
1811,2,3.0,3
1812,1,3.0,3
1813,1,9.0,4
1814,1,9.0,4
1815,1,3.0,6
1816,1,3.0,4
1817,2,7.0,5
1818,2,3.0,3
1819,1,9.0,4
1820,1,9.0,4
1821,2,1.0,5
1822,2,9.0,4
1823,2,9.0,5
1824,2,3.0,3
1825,1,9.0,3
1826,2,9.0,4
1827,1,4.0,4
1828,1,9.0,5
1829,2,9.0,4
1830,1,9.0,4
1831,1,9.0,6
1832,2,3.0,4
1833,2,9.0,3
1834,1,9.0,4
1835,2,9.0,3
1836,2,3.0,3
1837,2,3.0,5
1838,1,9.0,5
1839,2,3.0,3
1840,2,4.0,5
1841,2,3.0,3
1842,2,3.0,5
1843,1,3.0,5
1844,1,4.0,6
1845,2,9.0,3
1846,2,3.0,4
1847,2,9.0,3
1848,2,3.0,4
1849,2,9.0,3
1850,2,3.0,4
1851,2,9.0,3
1852,1,9.0,4
1853,2,4.0,5
1854,1,3.0,4
1855,2,3.0,4
1856,2,9.0,5
1857,1,3.0,2
1858,2,3.0,4
1859,1,3.0,4
1860,2,3.0,5
1861,1,3.0,5
1862,1,9.0,3
1863,2,9.0,4
1864,1,9.0,5
1865,2,9.0,5
1866,2,3.0,4
1867,2,3.0,5
1868,1,1.0,4
1869,1,3.0,3
1870,1,9.0,4
1871,2,3.0,3
1872,2,3.0,3
1873,2,3.0,3
1874,2,9.0,3
1875,2,9.0,4
1876,2,3.0,4
1877,2,3.0,5
1878,1,3.0,3
1879,2,3.0,3
1880,2,3.0,3
1881,2,9.0,4
1882,2,3.0,2
1883,1,9.0,3
1884,1,9.0,4
1885,2,9.0,6
1886,2,3.0,6
1887,2,9.0,3
1888,1,9.0,4
1889,2,3.0,3
1890,1,9.0,4
1891,1,3.0,3
1892,1,3.0,3
1893,2,3.0,3
1894,1,3.0,4
1895,2,3.0,3
1896,2,3.0,5
1897,2,13.0,4
1898,2,9.0,4
1899,1,9.0,3
1900,1,3.0,4
1901,2,9.0,3
1902,2,9.0,4
1903,1,3.0,4
1904,1,3.0,4
1905,2,9.0,3
1906,1,9.0,3
1907,1,9.0,4
1908,1,3.0,4
1909,2,3.0,3
1910,2,9.0,4
1911,1,6.0,3
1912,2,3.0,3
1913,2,4.0,5
1914,1,9.0,4
1915,1,3.0,3
1916,2,4.0,4
1917,1,9.0,4
1918,2,1.0,6
1919,1,9.0,4
1920,1,9.0,5
1921,2,9.0,3
1922,1,9.0,4
1923,1,9.0,4
1924,1,3.0,3
1925,2,9.0,3
1926,1,3.0,4
1927,1,4.0,5
1928,2,9.0,4
1929,1,9.0,5
1930,1,3.0,4
1931,2,9.0,4
1932,1,9.0,4
1933,2,9.0,4
1934,1,3.0,5
1935,1,3.0,3
1936,2,3.0,3
1937,2,9.0,4
1938,2,3.0,4
1939,2,3.0,5
1940,1,3.0,4
1941,1,3.0,4
1942,1,3.0,4
1943,1,9.0,4
1944,2,3.0,3
1945,2,3.0,3
1946,2,13.0,6
1947,2,3.0,5
1948,1,9.0,4
1949,1,3.0,4
1950,1,2.0,3
1951,2,9.0,3
1952,1,9.0,4
1953,2,9.0,4
1954,2,9.0,3
1955,1,3.0,3
1956,1,9.0,3
1957,1,9.0,4
1958,2,9.0,3
1959,1,3.0,4
1960,2,3.0,3
1961,2,9.0,5
1962,1,9.0,3
1963,2,3.0,5
1964,1,9.0,4
1965,2,9.0,4
1966,2,13.0,5
1967,2,13.0,4
1968,2,2.0,3
1969,1,4.0,4
1970,1,9.0,4
1971,2,9.0,4
1972,1,9.0,3
1973,2,3.0,5
1974,1,9.0,4
1975,2,3.0,4
1976,2,3.0,6
1977,2,3.0,3
1978,1,3.0,3
1979,2,9.0,4
1980,1,3.0,5
1981,1,13.0,3
1982,1,3.0,4
1983,1,9.0,4
1984,1,9.0,3
1985,1,3.0,5
1986,2,3.0,3
1987,2,3.0,3
1988,2,9.0,3
1989,2,9.0,3
1990,1,4.0,6
1991,2,9.0,4
1992,2,1.0,2
1993,2,3.0,4
1994,2,3.0,5
1995,1,9.0,3
1996,2,9.0,3
1997,2,9.0,3
1998,2,3.0,4
1999,1,9.0,4
2000,1,9.0,4
2001,1,7.0,3
2002,2,3.0,3
2003,1,9.0,4
2004,1,9.0,5
2005,2,3.0,4
2006,2,3.0,4
2007,2,3.0,3
2008,2,3.0,3
2009,1,9.0,5
2010,2,9.0,4
2011,2,3.0,4
2012,2,3.0,4
2013,1,3.0,4
2014,1,9.0,4
2015,1,9.0,4
2016,1,3.0,5
2017,1,3.0,3
2018,1,3.0,3
2019,1,9.0,4
2020,2,9.0,4
2021,2,4.0,5
2022,1,3.0,3
2023,2,3.0,4
2024,1,3.0,4
2025,2,9.0,3
2026,2,3.0,5
2027,1,9.0,3
2028,1,9.0,3
2029,2,9.0,3
2030,2,4.0,4
2031,1,9.0,3
2032,2,3.0,5
2033,2,3.0,5
2034,2,1.0,4
2035,2,9.0,3
2036,2,3.0,3
2037,2,3.0,3
2038,2,3.0,3
2039,2,9.0,3
2040,2,9.0,4
2041,1,9.0,4
2042,2,9.0,3
2043,1,3.0,5
2044,1,12.0,4
2045,1,9.0,4
2046,1,9.0,3
2047,2,3.0,5
2048,1,3.0,4
2049,1,3.0,3
2050,1,9.0,4
2051,1,3.0,3
2052,2,3.0,4
2053,1,9.0,5
2054,1,3.0,5
2055,2,3.0,3
2056,2,9.0,4
2057,1,3.0,4
2058,2,3.0,2
2059,2,9.0,5
2060,1,3.0,3
2061,2,3.0,4
2062,2,3.0,5
2063,1,3.0,4
2064,2,3.0,4
2065,1,3.0,3
2066,2,3.0,3
2067,2,9.0,4
2068,2,3.0,3
2069,1,9.0,4
2070,2,5.0,4
2071,2,3.0,4
2072,1,9.0,2
2073,2,9.0,4
2074,1,9.0,3
2075,1,9.0,5
2076,2,9.0,4
2077,2,9.0,4
2078,2,3.0,4
2079,2,9.0,4
2080,1,3.0,4
2081,1,3.0,4
2082,1,9.0,4
2083,1,9.0,3
2084,2,3.0,4
2085,1,9.0,4
2086,2,9.0,3
2087,2,9.0,3
2088,1,3.0,3
2089,2,9.0,3
2090,2,3.0,3
2091,2,9.0,4
2092,2,3.0,4
2093,2,3.0,3
2094,1,9.0,5
2095,2,3.0,4
2096,1,9.0,5
2097,1,3.0,3
2098,2,9.0,4
2099,1,3.0,3
2100,1,9.0,3
2101,1,9.0,3
2102,1,9.0,5
2103,2,9.0,3
2104,1,3.0,3
2105,2,9.0,3
2106,1,9.0,4
2107,1,9.0,4
2108,1,9.0,4
2109,2,3.0,5
2110,1,3.0,3
2111,2,3.0,3
2112,2,3.0,3
2113,1,9.0,4
2114,2,3.0,6
2115,1,3.0,4
2116,1,3.0,3
2117,2,3.0,2
2118,2,9.0,3
2119,1,4.0,4
2120,2,3.0,3
2121,2,4.0,4
2122,2,1.0,4
2123,1,3.0,4
2124,1,7.0,5
2125,2,9.0,4
2126,2,9.0,5
2127,2,3.0,4
2128,2,3.0,3
2129,2,4.0,4
2130,2,3.0,3
2131,2,9.0,3
2132,2,9.0,3
2133,2,3.0,4
2134,2,3.0,4
2135,2,9.0,4
2136,1,9.0,3
2137,1,9.0,5
2138,2,9.0,3
2139,2,3.0,4
2140,1,3.0,4
2141,2,9.0,3
2142,2,9.0,5
2143,1,9.0,4
2144,2,9.0,5
2145,1,3.0,4
2146,1,9.0,3
2147,2,3.0,4
2148,1,3.0,4
2149,1,3.0,4
2150,2,9.0,3
2151,2,9.0,3
2152,1,3.0,3
2153,1,9.0,4
2154,2,9.0,3
2155,1,9.0,5
2156,2,3.0,4
2157,2,3.0,4
2158,2,3.0,5
2159,1,3.0,5
2160,2,3.0,3
2161,1,9.0,3
2162,1,3.0,4
2163,2,9.0,4
2164,1,3.0,4
2165,1,3.0,3
2166,2,3.0,4
2167,2,3.0,5
2168,2,9.0,4
2169,1,3.0,4
2170,2,3.0,5
2171,1,9.0,5
2172,1,3.0,4
2173,1,3.0,5
2174,1,3.0,4
2175,1,3.0,4
2176,2,3.0,3
2177,1,3.0,3
2178,2,3.0,4
2179,1,9.0,4
2180,2,3.0,3
2181,2,3.0,4
2182,1,3.0,4
2183,2,9.0,4
2184,1,4.0,4
2185,1,3.0,3
2186,1,9.0,4
2187,2,9.0,4
2188,2,9.0,4
2189,2,3.0,4
2190,1,4.0,3
2191,2,9.0,3
2192,2,9.0,4
2193,2,3.0,4
2194,1,9.0,3
2195,2,9.0,4
2196,2,3.0,4
2197,2,9.0,3
2198,2,3.0,3
2199,1,9.0,5
2200,2,9.0,4
2201,2,3.0,4
2202,2,3.0,3
2203,2,3.0,4
2204,1,9.0,3
2205,2,3.0,3
2206,2,9.0,3
2207,2,9.0,2
2208,1,3.0,3
2209,1,3.0,5
2210,2,4.0,3
2211,1,4.0,6
2212,1,9.0,4
2213,1,9.0,3
2214,1,3.0,3
2215,1,3.0,4
2216,2,3.0,4
2217,2,9.0,4
2218,1,3.0,4
2219,2,3.0,4
2220,2,9.0,4
2221,1,9.0,4
2222,1,3.0,4
2223,1,3.0,4
2224,1,3.0,5
2225,1,3.0,3
2226,2,9.0,3
2227,1,9.0,4
2228,2,3.0,4
2229,2,9.0,5
2230,2,3.0,5
2231,2,9.0,3
2232,2,3.0,5
2233,1,3.0,5
2234,2,3.0,3
2235,1,9.0,5
2236,1,9.0,4
2237,1,3.0,3
2238,2,3.0,3
2239,2,3.0,4
2240,2,9.0,5
2241,1,9.0,4
2242,1,3.0,5
2243,1,9.0,5
2244,2,9.0,3
2245,1,9.0,3
2246,2,3.0,4
2247,2,9.0,3
2248,1,9.0,4
2249,2,9.0,3
2250,1,1.0,5
2251,1,9.0,4
2252,1,9.0,4
2253,1,3.0,6
2254,1,3.0,4
2255,2,3.0,5
2256,1,4.0,6
2257,1,3.0,3
2258,2,9.0,5
2259,1,1.0,4
2260,2,9.0,3
2261,2,9.0,4
2262,2,3.0,3
2263,2,3.0,3
2264,2,3.0,4
2265,2,9.0,3
2266,2,3.0,4
2267,2,9.0,3
2268,2,9.0,4
2269,2,3.0,4
2270,2,9.0,4
2271,1,9.0,4
2272,1,3.0,4
2273,2,3.0,4
2274,1,3.0,4
2275,2,4.0,4
2276,2,9.0,4
2277,1,3.0,3
2278,1,3.0,5
2279,1,3.0,4
2280,1,4.0,5
2281,2,3.0,4
2282,1,9.0,6
2283,2,9.0,3
2284,1,3.0,3
2285,1,9.0,3
2286,2,3.0,6
2287,2,9.0,4
2288,2,3.0,3
2289,2,9.0,5
2290,1,3.0,4
2291,1,9.0,3
2292,1,9.0,5
2293,1,9.0,4
2294,1,4.0,4
2295,1,3.0,3
2296,1,3.0,4
2297,1,3.0,4
2298,2,9.0,3
2299,1,9.0,4
2300,1,9.0,3
2301,2,9.0,5
2302,1,9.0,4
2303,1,9.0,4
2304,2,9.0,3
2305,1,9.0,4
2306,1,13.0,4
2307,2,3.0,4
2308,2,3.0,4
2309,2,3.0,4
2310,2,3.0,4
2311,2,3.0,4
2312,2,3.0,4
2313,1,9.0,4
2314,2,3.0,4
2315,2,9.0,3
2316,2,3.0,3
2317,1,9.0,5
2318,1,3.0,4
2319,1,9.0,5
2320,1,3.0,3
2321,2,4.0,6
2322,2,3.0,3
2323,2,9.0,5
2324,2,1.0,5
2325,1,3.0,3
2326,1,9.0,4
2327,1,3.0,3
2328,1,9.0,4
2329,2,3.0,4
2330,2,3.0,5
2331,2,3.0,3
2332,1,3.0,3
2333,1,3.0,3
2334,1,3.0,3
2335,2,9.0,4
2336,1,9.0,4
2337,2,4.0,6
2338,1,9.0,3
2339,2,4.0,5
2340,1,3.0,4
2341,2,1.0,3
2342,1,3.0,5
2343,2,3.0,4
2344,2,9.0,4
2345,1,3.0,3
2346,2,9.0,4
2347,1,9.0,4
2348,2,7.0,3
2349,2,3.0,3
2350,1,3.0,3
2351,1,3.0,4
2352,2,9.0,3
2353,2,9.0,3
2354,1,3.0,4
2355,2,3.0,5
2356,2,13.0,4
2357,1,3.0,3
2358,1,3.0,3
2359,1,3.0,3
2360,1,9.0,3
2361,1,3.0,4
2362,1,3.0,3
2363,2,9.0,3
2364,2,3.0,3
2365,2,9.0,4
2366,1,9.0,4
2367,1,9.0,4
2368,2,9.0,5
2369,1,3.0,4
2370,2,3.0,3
2371,2,9.0,4
2372,1,3.0,3
2373,2,3.0,4
2374,2,3.0,4
2375,2,9.0,4
2376,2,9.0,3
2377,1,3.0,5
2378,1,3.0,4
2379,2,3.0,3
2380,1,3.0,3
2381,2,1.0,6
2382,2,9.0,4
2383,2,9.0,4
2384,1,9.0,4
2385,2,9.0,4
2386,1,9.0,4
2387,1,1.0,4
2388,2,3.0,4
2389,1,9.0,5
2390,2,9.0,5
2391,2,3.0,4
2392,1,3.0,4
2393,1,3.0,4
2394,1,9.0,3
2395,1,9.0,5
2396,2,3.0,4
2397,2,9.0,3
2398,2,9.0,4
2399,2,3.0,4
2400,2,3.0,3
2401,1,3.0,4
2402,2,2.0,4
2403,1,3.0,4
2404,1,3.0,4
2405,2,9.0,4
2406,1,3.0,4
2407,1,3.0,4
2408,1,9.0,4
2409,1,9.0,4
2410,2,9.0,4
2411,2,3.0,3
2412,2,9.0,3
2413,2,3.0,4
2414,2,9.0,5
2415,2,9.0,6
2416,2,3.0,3
2417,2,9.0,3
2418,1,9.0,6
2419,1,9.0,3
2420,2,9.0,3
2421,2,3.0,2
2422,1,9.0,4
2423,2,3.0,3
2424,2,9.0,4
2425,1,9.0,3
2426,2,13.0,3
2427,1,3.0,4
2428,2,13.0,4
2429,1,9.0,3
2430,1,3.0,4
2431,1,3.0,6
2432,1,3.0,3
2433,2,3.0,6
2434,1,9.0,4
2435,1,9.0,5
2436,1,9.0,5
2437,2,9.0,6
2438,2,9.0,4
2439,1,3.0,5
2440,1,3.0,5
2441,1,7.0,5
2442,2,9.0,3
2443,2,3.0,4
2444,2,9.0,3
2445,2,3.0,4
2446,2,9.0,3
2447,1,9.0,4
2448,2,9.0,3
2449,2,3.0,4
2450,2,9.0,4
2451,1,3.0,4
2452,1,9.0,4
2453,2,3.0,5
2454,2,9.0,3
2455,2,9.0,2
2456,2,3.0,5
2457,2,3.0,5
2458,2,7.0,3
2459,2,7.0,3
2460,1,3.0,3
2461,1,9.0,6
2462,2,3.0,4
2463,1,3.0,3
2464,2,9.0,3
2465,1,9.0,4
2466,1,3.0,5
2467,2,3.0,5
2468,1,9.0,3
2469,2,3.0,3
2470,2,3.0,5
2471,2,3.0,5
2472,1,9.0,4
2473,1,9.0,4
2474,1,9.0,4
2475,1,3.0,5
2476,2,9.0,5
2477,2,9.0,2
2478,1,9.0,4
2479,2,3.0,3
2480,2,3.0,3
2481,1,3.0,5
2482,2,9.0,4
2483,2,9.0,4
2484,1,3.0,4
2485,1,4.0,5
2486,2,3.0,4
2487,2,9.0,4
2488,1,3.0,3
2489,1,9.0,3
2490,2,3.0,4
2491,2,9.0,3
2492,1,9.0,4
2493,1,9.0,5
2494,1,9.0,4
2495,2,9.0,4
2496,2,9.0,4
2497,1,3.0,3
2498,2,3.0,6
2499,1,9.0,4
2500,1,6.0,4
2501,2,1.0,3
2502,2,3.0,4
2503,2,9.0,4
2504,2,3.0,3
2505,2,3.0,3
2506,1,9.0,4
2507,1,3.0,4
2508,1,3.0,4
2509,1,9.0,5
2510,2,3.0,3
2511,2,9.0,4
2512,2,9.0,4
2513,2,3.0,4
2514,2,3.0,4
2515,1,9.0,4
2516,2,3.0,3
2517,2,3.0,3
2518,2,9.0,5
2519,2,3.0,3
2520,1,9.0,5
2521,2,3.0,3
2522,1,3.0,3
2523,1,9.0,4
2524,1,3.0,3
2525,2,9.0,3
2526,2,9.0,4
2527,2,9.0,5
2528,2,4.0,5
2529,1,9.0,4
2530,1,9.0,3
2531,2,3.0,4
2532,1,9.0,2
2533,2,3.0,3
2534,2,3.0,3
2535,1,13.0,6
2536,2,3.0,4
2537,2,3.0,3
2538,2,3.0,3
2539,2,9.0,3
2540,2,3.0,3
2541,1,3.0,3
2542,2,3.0,4
2543,2,3.0,5
2544,2,9.0,4
2545,2,9.0,5
2546,2,3.0,4
2547,1,3.0,6
2548,2,3.0,3
2549,1,6.0,2
2550,2,3.0,4
2551,2,3.0,4
2552,1,9.0,4
2553,2,9.0,3
2554,2,3.0,3
2555,1,3.0,6
2556,1,5.0,3
2557,1,9.0,3
2558,2,9.0,4
2559,2,9.0,3
2560,2,3.0,4
2561,2,3.0,3
2562,2,3.0,4
2563,2,3.0,4
2564,2,9.0,3
2565,1,3.0,4
2566,2,3.0,5
2567,2,9.0,4
2568,1,9.0,4
2569,1,9.0,3
2570,2,9.0,5
2571,2,3.0,4
2572,2,9.0,4
2573,2,3.0,5
2574,1,9.0,3
2575,1,3.0,3
2576,2,3.0,4
2577,1,9.0,5
2578,2,9.0,3
2579,2,9.0,3
2580,1,9.0,5
2581,1,9.0,4
2582,1,9.0,5
2583,1,3.0,5
2584,2,3.0,4
2585,1,9.0,4
2586,2,3.0,4
2587,1,3.0,4
2588,1,9.0,6
2589,1,3.0,4
2590,1,3.0,3
2591,1,3.0,3
2592,2,3.0,3
2593,2,3.0,5
2594,1,9.0,5
2595,1,9.0,4
2596,2,3.0,3
2597,2,3.0,3
2598,1,3.0,4
2599,2,3.0,3
2600,1,3.0,5
2601,2,3.0,3
2602,1,3.0,5
2603,2,9.0,4
2604,1,9.0,4
2605,1,3.0,4
2606,1,3.0,4
2607,2,3.0,4
2608,2,4.0,4
2609,1,3.0,4
2610,2,9.0,4
2611,2,9.0,4
2612,2,9.0,5
2613,1,9.0,3
2614,2,9.0,3
2615,2,8.0,4
2616,2,3.0,5
2617,2,9.0,3
2618,2,9.0,5
2619,1,9.0,5
2620,2,3.0,3
2621,2,3.0,3
2622,1,9.0,4
2623,2,3.0,3
2624,2,3.0,4
2625,2,9.0,4
2626,1,9.0,3
2627,2,3.0,3
2628,1,3.0,6
2629,2,9.0,4
2630,1,9.0,4
2631,2,9.0,4
2632,1,3.0,4
